m,R : score,5m/6,gap,a : R/(5m/6)*100,a's average,(ave-a)^2,S : standard deviation,É¢: 1.96*S/Å„1000,confidence interval
1067,770,889.167,119.167,86.59790568,,1.845159629,,,
1106,800,921.667,121.667,86.79924528,,1.338711315,,,
1159,832,965.833,133.833,86.14325665,,3.287025421,,,
1152,845,960,115,88.02083333,,0.004168139,,,
1277,920,1064.17,144.167,86.45235254,,2.261774381,,,
1026,733,855,122,85.73099415,,4.951862435,,,
1125,824,937.5,113.5,87.89333333,,0.003961302,,,
1125,803,937.5,134.5,85.65333333,,5.30352747,,,
1100,792,916.667,124.667,86.39996858,,2.422080983,,,
1143,823,952.5,129.5,86.40419948,,2.408929775,,,
1189,869,990.833,121.833,87.70398241,,0.063650145,,,
1122,826,935,109,88.34224599,,0.148975758,,,
1135,819,945.833,126.833,86.59033889,,1.865773844,,,
1167,868,972.5,104.5,89.25449871,,1.685392057,,,
1087,779,905.833,126.833,85.99819172,,3.834079207,,,
1152,872,960,88,90.83333333,,8.277480707,,,
1135,803,945.833,142.833,84.89870833,,9.348696854,,,
1066,791,888.333,97.3333,89.04318538,,1.181380244,,,
1053,743,877.5,134.5,84.67236467,,10.78404872,,,
1144,812,953.333,141.333,85.17485496,,7.736281939,,,
1170,866,975,109,88.82051282,,0.746911833,,,
1249,920,1040.83,120.833,88.39099565,,0.188984467,,,
1199,879,999.167,120.167,87.97328174,,0.000289324,,,
1122,840,935,95,89.83957219,,3.546818824,,,
1169,866,974.167,108.167,88.89646231,,0.883957426,,,
1196,875,996.667,121.667,87.79261278,,0.02678441,,,
1105,813,920.833,107.833,88.28962472,,0.111123896,,,
1114,805,928.333,123.333,86.71457333,,1.541816117,,,
1056,773,880,107,87.84090909,,0.013308649,,,
1171,859,975.833,116.833,88.02735714,,0.005053067,,,
1195,885,995.833,110.833,88.87032263,,0.835488178,,,
1134,844,945,101,89.31216931,,1.838456952,,,
1204,872,1003.33,131.333,86.91058774,,1.093456005,,,
1118,804,931.667,127.667,86.29692798,,2.753423275,,,
1276,939,1063.33,124.333,88.30748686,,0.123351728,,,
1194,864,995,131,86.83417085,,1.259111453,,,
1091,795,909.167,114.167,87.44268105,,0.263775882,,,
1168,863,973.333,110.333,88.66441393,,0.50146469,,,
1247,928,1039.17,111.167,89.30203913,,1.811088596,,,
1207,865,1005.83,140.833,85.998628,,3.832370858,,,
1261,921,1050.83,129.833,87.64500443,,0.096887634,,,
1080,814,900,86,90.44444444,,6.191001068,,,
1169,848,974.167,126.167,87.04872984,,0.823633157,,,
1071,799,892.5,93.5,89.52380952,,2.45717323,,,
1209,882,1007.5,125.5,87.54342432,,0.170443382,,,
1256,922,1046.67,124.667,88.08889144,,0.017587859,,,
1228,872,1023.33,151.333,85.21200395,,7.531008294,,,
1281,940,1067.5,127.5,88.05620609,,0.00998678,,,
1175,861,979.167,118.167,87.93188496,,0.000594738,,,
1137,842,947.5,105.5,88.86543536,,0.826577626,,,
1044,764,870,106,87.81609195,,0.019650504,,,
1162,841,968.333,127.333,86.85028807,,1.223200913,,,
1084,766,903.333,137.333,84.79707926,,9.98050009,,,
1213,876,1010.83,134.833,86.66145643,,1.676547912,,,
1157,840,964.167,124.167,87.12183678,,0.696282491,,,
1070,771,891.667,120.667,86.4672574,,2.217165118,,,
1141,831,950.833,119.833,87.3970508,,0.312728589,,,
1193,890,994.167,104.167,89.52218289,,2.452076267,,,
1267,921,1055.83,134.833,87.22995179,,0.52754135,,,
1155,842,962.5,120.5,87.48051948,,0.22634066,,,
1143,842,952.5,110.5,88.39895013,,0.195963742,,,
1187,869,989.167,120.167,87.85169744,,0.010935883,,,
1101,797,917.5,120.5,86.86648501,,1.187636133,,,
1231,927,1025.83,98.8333,90.36585009,,5.80606557,,,
1110,812,925,113,87.78378378,,0.029752257,,,
1076,789,896.667,107.667,87.99253234,,0.001314797,,,
1088,791,906.667,115.667,87.24261498,,0.509306636,,,
1218,885,1015,130,87.19211823,,0.58393131,,,
1066,777,888.333,111.333,87.4671998,,0.239191822,,,
1144,847,953.333,106.333,88.84618491,,0.791944616,,,
1163,857,969.167,112.167,88.42645282,,0.221069806,,,
1174,862,978.333,116.333,88.10905898,,0.023343797,,,
1232,902,1026.67,124.667,87.85685761,,0.009883263,,,
1284,934,1070,136,87.28971963,,0.444292347,,,
1267,923,1055.83,132.833,87.41937623,,0.288257298,,,
1039,786,865.833,79.8333,90.77963071,,7.971353242,,,
1177,861,980.833,119.833,87.78252771,,0.030187152,,,
1232,905,1026.67,121.667,88.14906445,,0.037168848,,,
1240,901,1033.33,132.333,87.19382966,,0.581318646,,,
1148,850,956.667,106.667,88.85014326,,0.79900545,,,
1014,732,845,113,86.62721893,,1.766382608,,,
1221,897,1017.5,120.5,88.15724816,,0.040391331,,,
1165,823,970.833,147.833,84.7725613,,10.13601519,,,
1194,888,995,107,89.24623116,,1.663994082,,,
1146,842,955,113,88.16753927,,0.044633769,,,
1129,831,940.833,109.833,88.32598346,,0.136686411,,,
1216,908,1013.33,105.333,89.60555791,,2.72014333,,,
1083,818,902.5,84.5,90.63711911,,7.18694012,,,
1219,902,1015.83,113.833,88.79438489,,0.70243286,,,
1159,860,965.833,105.833,89.04230856,,1.179474946,,,
1152,849,960,111,88.4375,,0.231580186,,,
1154,856,961.667,105.667,89.01210086,,1.114774143,,,
1202,891,1001.67,110.667,88.95145108,,0.990380977,,,
1155,837,962.5,125.5,86.96103896,,0.99048922,,,
1069,771,890.833,119.833,86.54820825,,1.982644115,,,
1144,851,953.333,102.333,89.26576548,,1.714772618,,,
1143,846,952.5,106.5,88.81889764,,0.744122629,,,
1198,881,998.333,117.333,88.24710793,,0.084585415,,,
1047,761,872.5,111.5,87.22063037,,0.541168913,,,
1100,807,916.667,109.667,88.03633162,,0.00640951,,,
1182,875,985,110,88.83248731,,0.767752901,,,
1199,870,999.167,129.167,87.07253142,,0.780997786,,,
1155,854,962.5,108.5,88.72727273,,0.594441798,,,
1172,857,976.667,119.667,87.74741033,,0.043623287,,,
1109,797,924.167,127.167,86.23982462,,2.946192328,,,
1208,859,1006.67,147.667,85.33084328,,6.892877091,,,
1230,907,1025,118,88.48780488,,0.282526977,,,
1081,789,900.833,111.833,87.58560133,,0.137396904,,,
1144,848,953.333,105.333,88.95108005,,0.989642644,,,
1139,838,949.167,111.167,88.2879409,,0.11000412,,,
1198,871,998.333,127.333,87.24543815,,0.505285067,,,
1155,824,962.5,138.5,85.61038961,,5.503165171,,,
1177,860,980.833,120.833,87.68057355,,0.076009749,,,
1181,868,984.167,116.167,88.19641382,,0.057667993,,,
1263,927,1052.5,125.5,88.0760095,,0.014337019,,,
1144,836,953.333,117.333,87.69233835,,0.06966108,,,
1127,851,939.167,88.1667,90.61221274,,7.054020085,,,
1232,919,1026.67,107.667,89.51269639,,2.42245622,,,
1175,875,979.167,104.167,89.36167171,,1.975147745,,,
1109,810,924.167,114.167,87.64649679,,0.09596081,,,
1125,822,937.5,115.5,87.68,,0.076326334,,,
1284,965,1070,105,90.18691589,,4.975771218,,,
1061,783,884.167,101.167,88.5579308,,0.361993057,,,
1068,767,890,123,86.17977528,,3.155941339,,,
1152,841,960,119,87.60416667,,0.123978314,,,
1314,948,1095,147,86.57534247,,1.906966959,,,
1116,833,930,97,89.56989247,,2.603770354,,,
1108,786,923.333,137.333,85.12638452,,8.008264326,,,
1079,774,899.167,125.167,86.07967152,,3.521630156,,,
1223,884,1019.17,135.167,86.73724698,,1.486022522,,,
1196,853,996.667,143.667,85.58525566,,5.621719494,,,
1153,838,960.833,122.833,87.21598863,,0.548019784,,,
1273,927,1060.83,133.833,87.38440655,,0.327030334,,,
1264,933,1053.33,120.333,88.57622967,,0.384347254,,,
1195,900,995.833,95.8333,90.37659929,,5.85798317,,,
1027,761,855.833,94.8333,88.91921672,,0.927262122,,,
1152,871,960,89,90.72916667,,7.688943668,,,
1093,827,910.833,83.8333,90.79600761,,8.064097146,,,
1075,765,895.833,130.833,85.39538061,,6.558165776,,,
1145,813,954.167,141.167,85.20521041,,7.568341035,,,
1032,752,860,108,87.44186047,,0.264619443,,,
1189,863,990.833,127.833,87.09843132,,0.735890993,,,
1215,903,1012.5,109.5,89.18518519,,1.510227101,,,
1089,802,907.5,105.5,88.37465565,,0.175044701,,,
1211,903,1009.17,106.167,89.47947323,,2.320141349,,,
1034,762,861.667,99.6667,88.43323465,,0.227493168,,,
1147,835,955.833,120.833,87.35835653,,0.357503157,,,
1057,768,880.833,112.833,87.19019383,,0.586876088,,,
1155,849,962.5,113.5,88.20779221,,0.063262309,,,
1087,787,905.833,118.833,86.88135672,,1.155443315,,,
1147,843,955.833,112.833,88.19532282,,0.057145196,,,
1241,919,1034.17,115.167,88.86353307,,0.823122277,,,
1100,829,916.667,87.6667,90.43633075,,6.150690364,,,
1197,878,997.5,119.5,88.02005013,,0.004067622,,,
1160,849,966.667,117.667,87.82755592,,0.016567883,,,
1100,811,916.667,105.667,88.4726951,,0.266692602,,,
1281,922,1067.5,145.5,86.37002342,,2.516185226,,,
1024,743,853.333,110.333,87.07034651,,0.784864343,,,
1243,904,1035.83,131.833,87.27300812,,0.466849818,,,
1121,813,934.167,121.167,87.02940695,,0.859079215,,,
1306,968,1088.33,120.333,88.94361085,,0.974837597,,,
1089,790,907.5,117.5,87.0523416,,0.817090552,,,
1110,829,925,96,89.62162162,,2.773388663,,,
1159,853,965.833,112.833,88.31754558,,0.130518448,,,
1087,806,905.833,99.8333,88.97887359,,1.045713581,,,
1117,826,930.833,104.833,88.73772202,,0.610663804,,,
1153,836,960.833,124.833,87.00783591,,0.899531417,,,
1165,869,970.833,101.833,89.51076035,,2.416433368,,,
1210,926,1008.33,82.3333,91.83501433,,15.04464044,,,
1073,799,894.167,95.1667,89.35690984,,1.961785768,,,
1222,900,1018.33,118.333,88.3799947,,0.179540746,,,
1010,716,841.667,125.667,85.06927324,,8.334763053,,,
1246,900,1038.33,138.333,86.67764584,,1.634885406,,,
1108,831,923.333,92.3333,90.00003249,,4.176956086,,,
1153,847,960.833,113.833,88.15267586,,0.038574392,,,
1134,837,945,108,88.57142857,,0.378417349,,,
1145,855,954.167,99.1667,89.6069556,,2.72475564,,,
1212,864,1010,146,85.54455446,,5.816382528,,,
1143,855,952.5,97.5,89.76377953,,3.267082703,,,
1185,844,987.5,143.5,85.46835443,,6.189734878,,,
1150,852,958.333,106.333,88.90437875,,0.89890601,,,
1134,822,945,123,86.98412698,,0.94506634,,,
1064,818,886.667,68.6667,92.25560442,,18.48425741,,,
1226,891,1021.67,130.667,87.21015592,,0.556689516,,,
1151,854,959.167,105.167,89.03559026,,1.164927446,,,
1132,834,943.333,109.333,88.40992523,,0.205801065,,,
1160,850,966.667,116.667,87.93100416,,0.000638474,,,
1124,812,936.667,124.667,86.69036061,,1.602532183,,,
1105,817,920.833,103.833,88.72401402,,0.589427483,,,
1204,886,1003.33,117.333,88.30594122,,0.122268414,,,
1132,810,943.333,133.333,85.86575472,,4.370263364,,,
1101,827,917.5,90.5,90.13623978,,4.752258615,,,
1132,808,943.333,135.333,85.65374051,,5.301652213,,,
1255,914,1045.83,131.833,87.39470086,,0.315362382,,,
1270,908,1058.33,150.333,85.79554581,,4.668738564,,,
1087,769,905.833,136.833,84.89423547,,9.376068987,,,
1225,912,1020.83,108.833,89.33906723,,1.912122066,,,
1205,892,1004.17,112.167,88.82958065,,0.762667629,,,
1190,836,991.667,155.667,84.30249267,,13.35010492,,,
1186,864,988.333,124.333,87.4199283,,0.287664786,,,
1174,868,978.333,110.333,88.72234709,,0.586870729,,,
1152,840,960,120,87.5,,0.20818433,,,
1233,923,1027.5,104.5,89.8296837,,3.509670604,,,
1050,774,875,101,88.45714286,,0.250871405,,,
1153,845,960.833,115.833,87.94452314,,0.000138041,,,
1194,888,995,107,89.24623116,,1.663994082,,,
1096,784,913.333,129.333,85.83944739,,4.480947333,,,
1189,869,990.833,121.833,87.70398241,,0.063650145,,,
1172,861,976.667,115.667,88.1569665,,0.040278198,,,
1152,821,960,139,85.52083333,,5.931362522,,,
1076,807,896.667,89.6667,89.99996654,,4.176686526,,,
1075,779,895.833,116.833,86.95817189,,0.996204246,,,
1150,844,958.333,114.333,88.06959585,,0.012842247,,,
1252,907,1043.33,136.333,86.93318509,,1.046707255,,,
1227,892,1022.5,130.5,87.23716381,,0.517116885,,,
1162,848,968.333,120.333,87.57317989,,0.146759728,,,
1210,889,1008.33,119.333,88.16558071,,0.043810049,,,
1162,865,968.333,103.333,89.3287743,,1.883761975,,,
1218,877,1015,138,86.40394089,,2.409732537,,,
1137,834,947.5,113.5,88.02110818,,0.004203703,,,
1184,876,986.667,110.667,88.78375379,,0.684725764,,,
1155,865,962.5,97.5,89.87012987,,3.662851143,,,
1164,860,970,110,88.65979381,,0.494942648,,,
1105,820,920.833,100.833,89.04980599,,1.19581613,,,
1048,795,873.333,78.3333,91.0305691,,9.451301341,,,
1119,813,932.5,119.5,87.1849866,,0.5948815,,,
1102,804,918.333,114.333,87.54994103,,0.165105024,,,
1182,874,985,111,88.73096447,,0.600148093,,,
1068,769,890,121,86.40449438,,2.408014427,,,
1107,787,922.5,135.5,85.31165312,,6.99401015,,,
1189,848,990.833,142.833,85.5845536,,5.625049151,,,
1238,896,1031.67,135.667,86.84947706,,1.224995501,,,
1169,852,974.167,122.167,87.45933705,,0.246944549,,,
1143,848,952.5,104.5,89.02887139,,1.150469003,,,
1221,913,1017.5,104.5,89.72972973,,3.145151574,,,
1134,829,945,116,87.72486772,,0.053548036,,,
1118,826,931.667,105.667,88.65828671,,0.492824352,,,
1054,789,878.333,89.3333,89.8292561,,3.50806866,,,
1154,850,961.667,111.667,88.38818427,,0.186548025,,,
1234,907,1028.33,121.333,88.20125835,,0.060018209,,,
1205,888,1004.17,116.167,88.43124172,,0.225596037,,,
1189,863,990.833,127.833,87.09843132,,0.735890993,,,
1158,862,965,103,89.32642487,,1.877318313,,,
1025,758,854.167,96.1667,88.74142878,,0.616470845,,,
1000,758,833.333,75.3333,90.96003638,,9.022599213,,,
1203,880,1002.5,122.5,87.78054863,,0.030878777,,,
1127,820,939.167,119.167,87.31141533,,0.415840397,,,
1110,832,925,93,89.94594595,,3.958801576,,,
1088,798,906.667,108.667,88.01467352,,0.003410713,,,
1229,890,1024.17,134.167,86.8996358,,1.116480497,,,
1109,833,924.167,91.1667,90.13522448,,4.747832985,,,
1179,882,982.5,100.5,89.77099237,,3.293209246,,,
1186,841,988.333,147.333,85.09277743,,8.19960233,,,
1202,832,1001.67,169.667,83.06128765,,23.96087385,,,
1194,864,995,131,86.83417085,,1.259111453,,,
1124,818,936.667,118.667,87.33092978,,0.39105316,,,
1112,810,926.667,116.667,87.4100405,,0.298369081,,,
1174,859,978.333,119.333,87.80241492,,0.023672064,,,
1200,887,1000,113,88.7,,0.553131026,,,
1338,967,1115,148,86.7264574,,1.512444469,,,
1126,846,938.333,92.3333,90.15988993,,4.855931067,,,
1228,914,1023.33,109.333,89.31625184,,1.849544606,,,
1143,840,952.5,112.5,88.18897638,,0.05415123,,,
1186,845,988.333,143.333,85.49749932,,6.045564102,,,
1257,927,1047.5,120.5,88.49642005,,0.291759687,,,
1084,798,903.333,105.333,88.33951599,,0.146875797,,,
1202,876,1001.67,125.667,87.4539519,,0.252325694,,,
1163,826,969.167,143.167,85.22782967,,7.444398682,,,
1030,745,858.333,113.333,86.79615021,,1.34588305,,,
1154,813,961.667,148.667,84.5406986,,11.66614309,,,
1212,887,1010,123,87.82178218,,0.018087569,,,
1075,809,895.833,86.8333,90.30701035,,5.525969788,,,
