m,R : score,5m/6,gap,a : R/(5m/6)*100,a's average,(ave-a)^2,S : standard deviation,É¢: 1.96*S/Å„1000,confidence interval
1459,1058,1215.83,157.833,87.0187444,,0.041704388,,,
1474,1062,1228.33,166.333,86.45885063,,0.583864528,,,
1201,858,1000.83,142.833,85.72884506,,2.232382207,,,
1140,851,950,99,89.57894737,,5.550672145,,,
1217,855,1014.17,159.167,84.30539259,,8.512204977,,,
1304,986,1086.67,100.667,90.73591799,,12.34086736,,,
1278,915,1065,150,85.91549296,,1.709472472,,,
1342,933,1118.33,185.333,83.42796849,,14.40196755,,,
1310,966,1091.67,125.667,88.48827943,,1.601030919,,,
1271,916,1059.17,143.167,86.48281201,,0.547820404,,,
1554,1142,1295,153,88.18532819,,0.926150753,,,
1224,874,1020,146,85.68627451,,2.361405123,,,
1133,831,944.167,113.167,88.01409073,,0.625886372,,,
1314,937,1095,158,85.57077626,,2.729714165,,,
1338,977,1115,138,87.62331839,,0.1602861,,,
1180,861,983.333,122.333,87.55935172,,0.113158767,,,
1307,936,1089.17,153.167,85.9369979,,1.653700895,,,
1388,1019,1156.67,137.667,88.09772882,,0.765218888,,,
1286,973,1071.67,98.6667,90.79287467,,12.7442842,,,
1155,851,962.5,111.5,88.41558442,,1.422350802,,,
1289,990,1074.17,84.1667,92.16418258,,24.41567148,,,
1262,903,1051.67,148.667,85.86343625,,1.848307331,,,
1251,943,1042.5,99.5,90.45563549,,10.45018489,,,
1235,903,1029.17,126.167,87.74060651,,0.267956955,,,
1409,1024,1174.17,150.167,87.21054021,,0.000154274,,,
1212,914,1010,96,90.4950495,,10.70656371,,,
1451,1065,1209.17,144.167,88.07694534,,0.729289394,,,
1266,909,1055,146,86.16113744,,1.127469101,,,
1263,884,1052.5,168.5,83.99049881,,10.44881128,,,
1241,923,1034.17,111.167,89.25031668,,4.110171374,,,
1395,1012,1162.5,150.5,87.05376344,,0.028627787,,,
1085,827,904.167,77.1667,91.46540407,,17.99832386,,,
1373,1037,1144.17,107.167,90.6333849,,11.63099172,,,
1376,1017,1146.67,129.667,88.69160264,,2.156908504,,,
1118,796,931.667,135.667,85.43825208,,3.185185646,,,
1278,944,1065,121,88.63849765,,2.003744241,,,
1115,823,929.167,106.167,88.57395926,,1.825196504,,,
1381,1033,1150.83,117.833,89.76130271,,6.443179053,,,
1174,861,978.333,117.333,88.0068443,,0.614473146,,,
1346,968,1121.67,153.667,86.29989213,,0.852056,,,
1295,966,1079.17,113.167,89.51323702,,5.245364636,,,
1373,972,1144.17,172.167,84.95241092,,5.155397312,,,
1352,961,1126.67,165.667,85.29560563,,3.714698397,,,
1310,925,1091.67,166.667,84.7325657,,6.202068341,,,
1279,953,1065.83,112.833,89.41388402,,4.800144009,,,
1267,942,1055.83,113.833,89.21890835,,3.983806131,,,
1278,939,1065,126,88.16901408,,0.89501659,,,
1257,927,1047.5,120.5,88.49642005,,1.62169815,,,
1363,962,1135.83,173.833,84.69577314,,6.3866781,,,
1239,912,1032.5,120.5,88.32929782,,1.223981338,,,
1170,821,975,154,84.20512821,,9.107314295,,,
1387,1012,1155.83,143.833,87.5561285,,0.111000634,,,
1400,1029,1166.67,137.667,88.199748,,0.954113001,,,
1279,891,1065.83,174.833,83.59682126,,13.14888886,,,
1319,909,1099.17,190.167,82.69876361,,20.46836128,,,
1345,985,1120.83,135.833,87.88130225,,0.433413306,,,
1148,858,956.667,98.6667,89.6863799,,6.068433072,,,
1137,822,947.5,125.5,86.75461741,,0.219345639,,,
1120,826,933.333,107.333,88.50003161,,1.63090954,,,
1373,1029,1144.17,115.167,89.9341881,,7.350752829,,,
1290,912,1075,163,84.8372093,,5.691810781,,,
1440,1037,1200,163,86.41666667,,0.650110423,,,
1398,1015,1165,150,87.12446352,,0.009701738,,,
1299,932,1082.5,150.5,86.09699769,,1.267793194,,,
1401,1001,1167.5,166.5,85.73875803,,2.202858219,,,
1527,1143,1272.5,129.5,89.82318271,,6.761153363,,,
1357,983,1130.83,147.833,86.92730119,,0.087414678,,,
1292,924,1076.67,152.667,85.82016774,,1.967828707,,,
1232,873,1026.67,153.667,85.03219145,,4.799470853,,,
1355,970,1129.17,159.167,85.90380545,,1.740171154,,,
1359,999,1132.5,133.5,88.21192053,,0.97804111,,,
1222,907,1018.33,111.333,89.06739466,,3.401935806,,,
1296,928,1080,152,85.92592593,,1.682299776,,,
1174,876,978.333,102.333,89.54006458,,5.368969368,,,
1288,941,1073.33,132.333,87.67107972,,0.200810462,,,
1297,938,1080.83,142.833,86.78515585,,0.191673277,,,
1295,979,1079.17,100.167,90.71786651,,12.21436507,,,
1349,971,1124.17,153.167,86.37483655,,0.719314954,,,
1138,845,948.333,103.333,89.103722,,3.537262258,,,
1296,942,1080,138,87.22222222,,5.45674E-07,,,
1317,964,1097.5,133.5,87.83599089,,0.375805742,,,
1226,880,1021.67,141.667,86.13348733,,1.186952704,,,
1176,860,980,120,87.75510204,,0.283174172,,,
1451,1057,1209.17,152.167,87.41533449,,0.037007589,,,
1377,988,1147.5,159.5,86.10021786,,1.260551968,,,
1292,905,1076.67,171.667,84.05546732,,10.0330157,,,
1160,827,966.667,139.667,85.55169464,,2.793130988,,,
1264,911,1053.33,142.333,86.48761547,,0.540732935,,,
1381,1010,1150.83,140.833,87.76274515,,0.291367014,,,
1214,886,1011.67,125.667,87.57796515,,0.126028001,,,
1193,870,994.167,124.167,87.51044845,,0.082649077,,,
1240,861,1033.33,172.333,83.32284943,,15.21086965,,,
1275,899,1062.5,163.5,84.61176471,,6.818345669,,,
1343,947,1119.17,172.167,84.61627813,,6.794795143,,,
1248,884,1040,156,85,,4.941555252,,,
1274,954,1061.67,107.667,89.85843059,,6.945700359,,,
1311,950,1092.5,142.5,86.95652174,,0.070989837,,,
1228,896,1023.33,127.333,87.55728846,,0.111774904,,,
1359,959,1132.5,173.5,84.6799117,,6.467099336,,,
1344,993,1120,127,88.66071429,,2.067134741,,,
1143,815,952.5,137.5,85.56430446,,2.751141246,,,
1338,971,1115,144,87.08520179,,0.018977577,,,
1156,871,963.333,92.3333,90.4152562,,10.19074915,,,
1225,880,1020.83,140.833,86.20436312,,1.037541486,,,
1149,858,957.5,99.5,89.60835509,,5.690105353,,,
1304,955,1086.67,131.667,87.883166,,0.435870751,,,
1397,1046,1164.17,118.167,89.84942062,,6.898290541,,,
1366,1010,1138.33,128.333,88.72646772,,2.260532698,,,
1245,894,1037.5,143.5,86.1686747,,1.111519436,,,
1111,824,925.833,101.833,89.00093213,,3.161181636,,,
1388,1012,1156.67,144.667,87.49254325,,0.072674632,,,
1238,882,1031.67,149.667,85.49245398,,2.994654261,,,
1367,970,1139.17,169.167,85.14971427,,4.29835169,,,
1380,980,1150,170,85.2173913,,4.022309483,,,
1254,884,1045,161,84.59330144,,6.915109005,,,
1277,909,1064.17,155.167,85.41868311,,3.255418433,,,
1218,902,1015,113,88.86699507,,2.702848299,,,
1227,882,1022.5,140.5,86.2591687,,0.928895435,,,
1336,958,1113.33,155.333,86.04816182,,1.380152923,,,
1256,921,1046.67,125.667,87.99335034,,0.593499858,,,
1370,1006,1141.67,135.667,88.11653105,,0.798467571,,,
1292,943,1076.67,133.667,87.58486816,,0.130976849,,,
1243,909,1035.83,126.833,87.75571281,,0.283824576,,,
1234,925,1028.33,103.333,89.95166921,,7.445848939,,,
1164,831,970,139,85.67010309,,2.411367432,,,
1395,1029,1162.5,133.5,88.51612903,,1.672283767,,,
1340,981,1116.67,135.667,87.85048403,,0.393785252,,,
1263,926,1052.5,126.5,87.98099762,,0.574619646,,,
1443,1054,1202.5,148.5,87.65072765,,0.182984376,,,
1262,924,1051.67,127.667,87.86026035,,0.406150561,,,
1376,1007,1146.67,139.667,87.81951215,,0.355873373,,,
1344,993,1120,127,88.66071429,,2.067134741,,,
1191,886,992.5,106.5,89.26952141,,4.188409842,,,
1302,942,1085,143,86.8202765,,0.162154744,,,
1297,934,1080.83,146.833,86.4150699,,0.6526879,,,
1189,911,990.833,79.8333,91.94284001,,22.27725867,,,
1307,975,1089.17,114.167,89.51770614,,5.265855639,,,
1257,918,1047.5,129.5,87.6372315,,0.171620116,,,
1381,1022,1150.83,128.833,88.80547083,,2.504337628,,,
1388,1000,1156.67,156.667,86.45508226,,0.589637633,,,
1287,958,1072.5,114.5,89.32400932,,4.414404396,,,
1312,936,1093.33,157.333,85.6100171,,2.601587755,,,
1147,839,955.833,116.833,87.77683968,,0.306781679,,,
1273,942,1060.83,118.833,88.79839371,,2.481988478,,,
1312,966,1093.33,127.333,88.35392791,,1.279086329,,,
1273,947,1060.83,113.833,89.26972276,,4.189234047,,,
1496,1065,1246.67,181.667,85.42757907,,3.223395985,,,
1356,957,1130,173,84.69026549,,6.414546158,,,
1420,1057,1183.33,126.333,89.32419528,,4.415185833,,,
1241,888,1034.17,146.167,85.86596014,,1.841451112,,,
1203,911,1002.5,91.5,90.87281796,,13.32145638,,,
1220,891,1016.67,125.667,87.63905692,,0.173135882,,,
1318,968,1098.33,130.333,88.13380314,,0.829633545,,,
1274,921,1061.67,140.667,86.75012009,,0.223578447,,,
1355,949,1129.17,180.167,84.04403234,,10.1055869,,,
1239,911,1032.5,121.5,88.23244552,,1.019059159,,,
1199,852,999.167,147.167,85.27103077,,3.810031316,,,
1236,880,1030,150,85.4368932,,3.190037887,,,
1130,811,941.667,130.667,86.12386332,,1.208015537,,,
1283,951,1069.17,118.167,88.94750133,,2.974039635,,,
1296,939,1080,141,86.94444444,,0.077571427,,,
1325,967,1104.17,137.167,87.57709411,,0.125410314,,,
1201,881,1000.83,119.833,88.02693764,,0.646378569,,,
1397,1001,1164.17,163.167,85.98400577,,1.535009858,,,
1220,921,1016.67,95.6667,90.58986692,,11.336056,,,
1286,927,1071.67,144.667,86.50050855,,0.521937424,,,
1350,1003,1125,122,89.15555556,,3.734922025,,,
1350,1012,1125,113,89.95555556,,7.467073442,,,
1213,904,1010.83,106.833,89.43145732,,4.877456337,,,
1142,854,951.667,97.6667,89.73727155,,6.321757922,,,
1154,871,961.667,90.6667,90.57189235,,11.21534172,,,
1292,953,1076.67,123.667,88.51365785,,1.665898571,,,
1321,957,1100.83,143.833,86.93440404,,0.083265073,,,
1214,862,1011.67,149.667,85.20565006,,4.069543091,,,
1342,949,1118.33,169.333,84.8586732,,5.589856422,,,
1186,833,988.333,155.333,84.28333365,,8.641408465,,,
1039,735,865.833,130.833,84.88934933,,5.445743045,,,
1172,859,976.667,117.667,87.95218841,,0.531772735,,,
1414,1021,1178.33,157.333,86.64805275,,0.330519401,,,
1366,1005,1138.33,133.333,88.28722778,,1.132663952,,,
1426,1008,1188.33,180.333,84.82492237,,5.750588887,,,
1277,949,1064.17,115.167,89.17748104,,3.820148906,,,
1351,956,1125.83,169.833,84.91512928,,5.326086868,,,
1347,964,1122.5,158.5,85.87973274,,1.804261945,,,
1305,954,1087.5,133.5,87.72413793,,0.251178396,,,
1155,821,962.5,141.5,85.2987013,,3.70277509,,,
1316,942,1096.67,154.667,85.89639545,,1.759775942,,,
1200,861,1000,139,86.1,,1.261041228,,,
1298,943,1081.67,138.667,87.18000869,,0.001844894,,,
1382,1021,1151.67,130.667,88.65386786,,2.047494675,,,
1206,866,1005,139,86.16915423,,1.110508542,,,
1189,845,990.833,145.833,85.28177806,,3.768190898,,,
1307,942,1089.17,147.167,86.48787609,,0.540349709,,,
1376,985,1146.67,161.667,85.90091308,,1.747810495,,,
1317,940,1097.5,157.5,85.64920273,,2.47671483,,,
1328,973,1106.67,133.667,87.92142192,,0.487847773,,,
1450,1086,1208.33,122.333,89.87611,,7.039200057,,,
1395,1006,1162.5,156.5,86.53763441,,0.469672427,,,
1160,839,966.667,127.667,86.79307352,,0.184803177,,,
1392,1012,1160,148,87.24137931,,0.000339237,,,
1499,1064,1249.17,185.167,85.17655723,,4.187768046,,,
1374,985,1145,160,86.02620087,,1.432234609,,,
1379,996,1149.17,153.167,86.67124968,,0.304385287,,,
1378,1016,1148.33,132.333,88.47630907,,1.570881597,,,
1360,1035,1133.33,98.3333,91.32379801,,16.81686485,,,
1252,928,1043.33,115.333,88.94597107,,2.968763989,,,
1235,941,1029.17,88.1667,91.43290224,,17.72360593,,,
1240,884,1033.33,149.333,85.54866306,,2.803273323,,,
1296,980,1080,100,90.74074074,,12.37477487,,,
1198,855,998.333,143.333,85.64276649,,2.497014431,,,
1258,882,1048.33,166.333,84.13381283,,9.542835946,,,
1323,943,1102.5,159.5,85.53287982,,2.856374129,,,
1260,920,1050,130,87.61904762,,0.156884673,,,
1297,974,1080.83,106.833,90.11592942,,8.369266769,,,
1379,994,1149.17,155.167,86.49721103,,0.526712902,,,
1288,930,1073.33,143.333,86.64623182,,0.332616454,,,
1138,813,948.333,135.333,85.72937987,,2.230784354,,,
1295,912,1079.17,167.167,84.50939148,,7.363459123,,,
1249,896,1040.83,144.833,86.08514359,,1.294628283,,,
1275,943,1062.5,119.5,88.75294118,,2.340839585,,,
1369,1012,1140.83,128.833,88.70734465,,2.203395066,,,
1396,978,1163.33,185.333,84.06900879,,9.947414015,,,
1423,1033,1185.83,152.833,87.11198064,,0.012316623,,,
1343,980,1119.17,139.167,87.56489184,,0.116916754,,,
1203,863,1002.5,139.5,86.08478803,,1.295437528,,,
1271,936,1059.17,123.167,88.37108302,,1.318184352,,,
1291,933,1075.83,142.833,86.72373888,,0.249222645,,,
1409,1007,1174.17,167.167,85.76270898,,2.132335736,,,
1290,899,1075,176,83.62790698,,12.92441285,,,
1090,786,908.333,122.333,86.53214185,,0.477230992,,,
1217,902,1014.17,112.167,88.93972411,,2.947275848,,,
1228,894,1023.33,129.333,87.36184808,,0.019289644,,,
1269,886,1057.5,171.5,83.78250591,,11.83673067,,,
1383,1045,1152.5,107.5,90.67245119,,11.89898314,,,
1320,938,1100,162,85.27272727,,3.803411279,,,
1167,865,972.5,107.5,88.94601542,,2.968916824,,,
1458,1044,1215,171,85.92592593,,1.682299776,,,
1271,865,1059.17,194.167,81.66772095,,30.86069111,,,
1320,988,1100,112,89.81818182,,6.73517151,,,
1309,953,1090.83,137.833,87.36466727,,0.02008069,,,
1259,893,1049.17,156.167,85.11490035,,4.443919368,,,
1297,958,1080.83,122.833,88.63558561,,1.995508528,,,
1219,872,1015.83,143.833,85.84113484,,1.909443328,,,
1318,935,1098.33,163.333,85.12924167,,4.383660311,,,
1282,907,1068.33,161.333,84.89886084,,5.401441187,,,
1240,880,1033.33,153.333,85.16156504,,4.249352985,,,
1269,920,1057.5,137.5,86.99763593,,0.050771349,,,
1426,1008,1188.33,180.333,84.82492237,,5.750588887,,,
1454,1034,1211.67,177.667,85.33676661,,3.55772897,,,
1401,1031,1167.5,136.5,88.30835118,,1.178072012,,,
1132,818,943.333,125.333,86.71381156,,0.259233071,,,
1217,860,1014.17,154.167,84.79840658,,5.878463754,,,
1341,982,1117.5,135.5,87.87472036,,0.424790365,,,
1303,930,1085.83,155.833,85.64876638,,2.478088445,,,
1047,737,872.5,135.5,84.46991404,,7.579267123,,,
1434,1054,1195,141,88.20083682,,0.956241276,,,
1422,1053,1185,132,88.86075949,,2.682384168,,,
1356,959,1130,171,84.86725664,,5.549342668,,,
1220,914,1016.67,102.667,89.90134459,,7.173739061,,,
1254,923,1045,122,88.32535885,,1.2152812,,,
1360,975,1133.33,158.333,86.02966479,,1.423955646,,,
1307,981,1089.17,108.167,90.06858433,,8.097572619,,,
1262,941,1051.67,110.667,89.476737,,5.079506615,,,
1307,995,1089.17,94.1667,91.35396678,,17.06520943,,,
1490,1093,1241.67,148.667,88.02660932,,0.645850758,,,
1292,955,1076.67,121.667,88.69941579,,2.179918987,,,
1279,895,1065.83,170.833,83.97211563,,10.56799511,,,
1337,926,1114.17,188.167,83.11119488,,16.90661996,,,
1253,884,1044.17,160.167,84.66054378,,6.565981593,,,
1354,1015,1128.33,113.333,89.9559526,,7.469243537,,,
1218,889,1015,126,87.5862069,,0.131947639,,,
1139,816,949.167,133.167,85.97011906,,1.56961272,,,
1380,954,1150,196,82.95652174,,18.20250328,,,
1368,986,1140,154,86.49122807,,0.535432964,,,
1166,842,971.667,129.667,86.65520183,,0.32235038,,,
1077,799,897.5,98.5,89.02506964,,3.247595831,,,
1227,895,1022.5,127.5,87.53056235,,0.094618638,,,
1369,987,1140.83,153.833,86.51595768,,0.499853581,,,
1472,1053,1226.67,173.667,85.84215804,,1.9066166,,,
1192,924,993.333,69.3333,93.02016544,,33.60758028,,,
1357,989,1130.83,141.833,87.45788492,,0.055189284,,,
1260,906,1050,144,86.28571429,,0.878431253,,,
1333,988,1110.83,122.833,88.94250245,,2.956823084,,,
1279,912,1065.83,153.833,85.56711671,,2.741820057,,,
1151,850,959.167,109.167,88.61856173,,1.947701624,,,
1281,966,1067.5,101.5,90.49180328,,10.68533037,,,
1264,909,1053.33,144.333,86.29774145,,0.85603107,,,
1167,834,972.5,138.5,85.75835476,,2.145071216,,,
1248,949,1040,91,91.25,,16.21704375,,,
1391,1012,1159.17,147.167,87.30384672,,0.006542512,,,
1064,770,886.667,116.667,86.84207262,,0.1450759,,,
1340,999,1116.67,117.667,89.46241952,,5.015174799,,,
1429,1029,1190.83,161.833,86.41031885,,0.660387129,,,
1184,851,986.667,135.667,86.24997086,,0.946709654,,,
1133,821,944.167,123.167,86.95495606,,0.071826604,,,
1334,990,1111.67,121.667,89.05520523,,3.357119218,,,
1261,930,1050.83,120.833,88.50147027,,1.634586149,,,
1220,904,1016.67,112.667,88.91774125,,2.872280378,,,
1492,1071,1243.33,172.333,86.13964113,,1.173581778,,,
1407,1006,1172.5,166.5,85.79957356,,2.026031574,,,
1385,1016,1154.17,138.167,88.02862663,,0.64909724,,,
1294,909,1078.33,169.333,84.29701483,,8.56116053,,,
1407,1009,1172.5,163.5,86.0554371,,1.36311187,,,
1272,951,1060,109,89.71698113,,6.220136818,,,
1299,957,1082.5,125.5,88.40646651,,1.400685488,,,
1420,1066,1183.33,117.333,90.0847608,,8.189898565,,,
1291,918,1075.83,157.833,85.32946655,,3.585320924,,,
1182,892,985,93,90.55837563,,11.12499132,,,
1146,815,955,140,85.34031414,,3.544358913,,,
1326,986,1105,119,89.23076923,,4.031294213,,,
1518,1071,1265,194,84.66403162,,6.54811916,,,
