m,R : score,5m/6,gap,a : R/(5m/6)*100,a's average,(ave-a)^2,S : standard deviation,É¢: 1.96*S/Å„1000,confidence interval
1220,714,1016.67,302.667,70.22927794,,1.324719848,,,
1371,794,1142.5,348.5,69.49671772,,0.175062354,,,
1246,721,1038.33,317.333,69.43842516,,0.129680633,,,
1292,750,1076.67,326.667,69.65922706,,0.337460926,,,
1365,780,1137.5,357.5,68.57142857,,0.256932017,,,
1236,724,1030,306,70.29126214,,1.471245145,,,
1331,761,1109.17,348.167,68.60986143,,0.219447053,,,
1259,728,1049.17,321.167,69.38818304,,0.096019324,,,
1287,737,1072.5,335.5,68.71794872,,0.129862553,,,
1318,761,1098.33,337.333,69.28700846,,0.043553715,,,
1325,761,1104.17,343.167,68.92054665,,0.02489028,,,
1348,792,1123.33,331.333,70.50466025,,2.034465939,,,
1299,752,1082.5,330.5,69.46882217,,0.152497264,,,
1350,784,1125,341,69.68888889,,0.372802684,,,
1224,706,1020,314,69.21568627,,0.018871364,,,
1306,751,1088.33,337.333,69.00480553,,0.005403376,,,
1228,702,1023.33,321.333,68.59957199,,0.229193141,,,
1350,768,1125,357,68.26666667,,0.658770079,,,
1234,696,1028.33,332.333,67.68255327,,1.948145766,,,
1317,755,1097.5,342.5,68.79271071,,0.081568779,,,
1300,735,1083.33,348.333,67.8463626,,1.517702246,,,
1225,699,1020.83,321.833,68.47369298,,0.365565604,,,
1282,760,1068.33,308.333,71.13906752,,4.246708395,,,
1306,742,1088.33,346.333,68.17785047,,0.810833113,,,
1318,749,1098.33,349.333,68.19444065,,0.781230666,,,
1303,739,1085.83,346.833,68.05853587,,1.039945789,,,
1366,779,1138.33,359.333,68.43358253,,0.415677626,,,
1355,780,1129.17,349.167,69.07728686,,1.05336E-06,,,
1281,725,1067.5,342.5,67.91569087,,1.351690667,,,
1334,769,1111.67,342.667,69.17520487,,0.009387998,,,
1259,725,1049.17,324.167,69.10224273,,0.000572623,,,
1290,743,1075,332,69.11627907,,0.001441408,,,
1298,752,1081.67,329.667,69.52212782,,0.196971427,,,
1416,802,1180,378,67.96610169,,1.23701441,,,
1399,814,1165.83,351.833,69.82150056,,0.55232747,,,
1307,749,1089.17,340.167,68.76796092,,0.096318529,,,
1280,735,1066.67,331.667,68.90603467,,0.029679889,,,
1263,723,1052.5,329.5,68.6935867,,0.148014473,,,
1212,690,1010,320,68.31683168,,0.579854085,,,
1306,747,1088.33,341.333,68.63726995,,0.194519143,,,
1272,689,1060,371,65,,16.63263848,,,
1302,746,1085,339,68.75576037,,0.104040323,,,
1228,706,1023.33,317.333,68.99045274,,0.007719459,,,
1337,776,1114.17,338.167,69.64825834,,0.324837479,,,
1350,771,1125,354,68.53333333,,0.297003044,,,
1363,780,1135.83,355.833,68.67224849,,0.164888542,,,
1274,738,1061.67,323.667,69.51312555,,0.189061786,,,
1221,715,1017.5,302.5,70.27027027,,1.420761681,,,
1242,707,1035,328,68.30917874,,0.591567796,,,
1308,739,1090,351,67.79816514,,1.638779036,,,
1323,756,1102.5,346.5,68.57142857,,0.256932017,,,
1311,742,1092.5,350.5,67.91762014,,1.347208363,,,
1259,739,1049.17,310.167,70.43663086,,1.845026894,,,
1291,750,1075.83,325.833,69.71361646,,0.403610249,,,
1251,719,1042.5,323.5,68.96882494,,0.011987677,,,
1331,775,1109.17,334.167,69.8720665,,0.630044317,,,
1287,737,1072.5,335.5,68.71794872,,0.129862553,,,
1252,715,1043.33,328.333,68.53057039,,0.30002218,,,
1296,735,1080,345,68.05555556,,1.046033179,,,
1255,731,1045.83,314.833,69.89663712,,0.669654056,,,
1327,766,1105.83,339.833,69.26923668,,0.03645178,,,
1268,728,1056.67,328.667,68.89568172,,0.033354255,,,
1276,748,1063.33,315.333,70.3450481,,1.604617341,,,
1196,677,996.667,319.667,67.92639869,,1.326907023,,,
1311,749,1092.5,343.5,68.5583524,,0.27035922,,,
1298,745,1081.67,336.667,68.87498035,,0.041344242,,,
1348,782,1123.33,341.333,69.61444989,,0.287442566,,,
1251,733,1042.5,309.5,70.3117506,,1.521367843,,,
1243,719,1035.83,316.833,69.41293455,,0.111971458,,,
1325,779,1104.17,325.167,70.55073041,,2.168012478,,,
1295,755,1079.17,324.167,69.96117387,,0.779442972,,,
1378,774,1148.33,374.333,67.40222758,,2.809262963,,,
1330,768,1108.33,340.333,69.29344148,,0.046280183,,,
1287,747,1072.5,325.5,69.65034965,,0.327225712,,,
1367,775,1139.17,364.167,68.0319882,,1.094795981,,,
1301,748,1084.17,336.167,68.99287012,,0.007300518,,,
1322,759,1101.67,342.667,68.89540425,,0.03345568,,,
1263,722,1052.5,330.5,68.59857482,,0.230148902,,,
1277,738,1064.17,326.167,69.34982193,,0.073716994,,,
1323,766,1102.5,336.5,69.47845805,,0.160115909,,,
1260,716,1050,334,68.19047619,,0.788254538,,,
1316,738,1096.67,358.667,67.29462828,,3.181531845,,,
1280,746,1066.67,320.667,69.93728145,,0.737826465,,,
1301,742,1084.17,342.167,68.43945138,,0.408144415,,,
1253,727,1044.17,317.167,69.62467797,,0.298514477,,,
1341,763,1117.5,354.5,68.27740492,,0.641454054,,,
1295,737,1079.17,342.167,68.29322535,,0.616362918,,,
1305,767,1087.5,320.5,70.52873563,,2.103725261,,,
1357,785,1130.83,345.833,69.41803808,,0.115413,,,
1244,725,1036.67,311.667,69.93546645,,0.734711703,,,
1281,731,1067.5,336.5,68.47775176,,0.360674035,,,
1281,759,1067.5,308.5,71.10070258,,4.090058829,,,
