m,score,5m/6,gap,a : R/(5m/6)*100,average,(ave-a)^2,S : standard deviation,Δ: 1.96*S/√1000,confidence interval
1277,945,1064.17,119.167,88.80160125,,1.816858101,,,
1378,1049,1148.33,99.3333,91.35004746,,15.18158229,,,
1545,1127,1287.5,160.5,87.53398058,,0.006446183,,,
1389,1016,1157.5,141.5,87.77537797,,0.103481567,,,
1678,1242,1398.33,156.333,88.82023557,,1.867440063,,,
1445,1017,1204.17,187.167,84.45651362,,8.983081028,,,
1219,903,1015.83,112.833,88.89282656,,2.071106945,,,
1508,1081,1256.67,175.667,86.02099199,,2.052630646,,,
1317,964,1097.5,133.5,87.83599089,,0.146152088,,,
1273,945,1060.83,115.833,89.08119114,,2.648751962,,,
1162,853,968.333,115.333,88.08953118,,0.404290883,,,
1387,972,1155.83,183.833,84.09541196,,11.27804795,,,
1418,1056,1181.67,125.667,89.36505116,,3.653292066,,,
1456,1090,1213.33,123.333,89.83541164,,5.672586232,,,
1373,1014,1144.17,130.167,88.62319411,,1.367734099,,,
1161,799,967.5,168.5,82.58397933,,23.71410599,,,
1407,1055,1172.5,117.5,89.97867804,,6.375552171,,,
1226,883,1021.67,138.667,86.42712422,,1.053842355,,,
1272,923,1060,137,87.0754717,,0.143050945,,,
1272,899,1060,161,84.81132075,,6.982128229,,,
1500,1075,1250,175,86,,2.113221768,,,
1337,977,1114.17,137.167,87.6885933,,0.055178406,,,
1335,933,1112.5,179.5,83.86516854,,12.87750393,,,
1385,1023,1154.17,131.167,88.63512308,,1.395778299,,,
1393,1013,1160.83,147.833,87.26514649,,0.035549583,,,
1443,1032,1202.5,170.5,85.82120582,,2.665012626,,,
1424,1033,1186.67,153.667,87.05031727,,0.16271154,,,
1555,1128,1295.83,167.833,87.04845543,,0.16421705,,,
1379,983,1149.17,166.167,85.53999843,,3.662224826,,,
1246,874,1038.33,164.333,84.17362496,,10.75884283,,,
1339,959,1115.83,156.833,85.94499162,,2.276178223,,,
1454,1055,1211.67,156.667,87.06991177,,0.147287614,,,
1153,898,960.833,62.8333,93.46057015,,36.0825796,,,
1190,913,991.667,78.6667,92.06719594,,21.2844144,,,
1411,1034,1175.83,141.833,87.93788218,,0.234439682,,,
1412,1043,1176.67,133.667,88.63997552,,1.407267508,,,
1344,985,1120,135,87.94642857,,0.242788876,,,
1273,950,1060.83,110.833,89.5525202,,4.405077867,,,
1403,1056,1169.17,113.167,90.32048376,,8.218492369,,,
1356,976,1130,154,86.37168142,,1.170747899,,,
1302,981,1085,104,90.41474654,,8.767841287,,,
1248,921,1040,119,88.55769231,,1.218815664,,,
,,,,87453.69246,,5834.314823,,,
