m,score,5m/6,gap,a : R/(5m/6)*100,average,(ave-a)^2,S : standard deviation,Δ: 1.96*S/√1000,confidence interval
1086,856,905,49,94.58563536,96.37130307,3.188609174,1.036947899,0.064270697,96.37130307±0.064270697
1045,845,870.833,25.8333,97.03352996,,0.43854446,,,
1087,883,905.833,22.8333,97.4793367,,1.227738523,,,96.30703238
1107,890,922.5,32.5,96.47696477,,0.011164395,,,to
1085,882,904.167,22.1667,97.54835113,,1.385442146,,,96.43557377
1103,890,919.167,29.1667,96.82680079,,0.207478171,,,
1150,935,958.333,23.3333,97.56525133,,1.42551244,,,
1055,844,879.167,35.1667,95.9999636,,0.137893001,,,
1067,848,889.167,41.1667,95.37016106,,1.002285322,,,
1096,872,913.333,41.3333,95.4744874,,0.804278347,,,
1117,902,930.833,28.8333,96.90245189,,0.282119069,,,
1059,852,882.5,30.5,96.54390935,,0.029792927,,,
1070,868,891.667,23.6667,97.345758,,0.949562414,,,
1007,820,839.167,19.1667,97.71594927,,1.8080734,,,
1089,875,907.5,32.5,96.41873278,,0.002249578,,,
1104,891,920,29,96.84782609,,0.227074186,,,
1167,939,972.5,33.5,96.55526992,,0.033843803,,,
1083,863,902.5,39.5,95.6232687,,0.559555422,,,
1055,851,879.167,28.1667,96.79617183,,0.180513464,,,
1160,924,966.667,42.6667,95.58617394,,0.616427757,,,
1088,875,906.667,31.6667,96.50731746,,0.018499914,,,
1061,841,884.167,43.1667,95.11777752,,1.571326295,,,
1136,898,946.667,48.6667,94.85912153,,2.286693015,,,
1059,860,882.5,22.5,97.45042493,,1.164503987,,,
1105,888,920.833,32.8333,96.43442405,,0.003984258,,,
1129,912,940.833,28.8333,96.93537535,,0.318177541,,,
1190,962,991.667,29.6667,97.00837075,,0.405855233,,,
1061,846,884.167,38.1667,95.68328155,,0.473373609,,,
1013,812,844.167,32.1667,96.18949805,,0.033053065,,,
1120,877,933.333,56.3333,93.96431927,,5.793570999,,,
1065,859,887.5,28.5,96.78873239,,0.174247241,,,
1157,925,964.167,39.1667,95.93773693,,0.1879796,,,
1164,936,970,34,96.49484536,,0.015262698,,,
1049,838,874.167,36.1667,95.86268985,,0.258687405,,,
1115,895,929.167,34.1667,96.3228354,,0.002349115,,,
1022,821,851.667,30.6667,96.39917949,,0.000777095,,,
1050,859,875,16,98.17142857,,3.240451821,,,
1166,955,971.667,16.6667,98.28470042,,3.661089407,,,
1053,848,877.5,29.5,96.63817664,,0.071221501,,,
1124,882,936.667,54.6667,94.16366756,,4.873654556,,,
1110,921,925,4,99.56756757,,10.21610674,,,
1081,864,900.833,36.8333,95.91122883,,0.211668307,,,
1095,899,912.5,13.5,98.52054795,,4.619253534,,,
1025,820,854.167,34.1667,95.99996254,,0.137893792,,,
1097,875,914.167,39.1667,95.71555307,,0.430008067,,,
1095,878,912.5,34.5,96.21917808,,0.023142012,,,
1089,876,907.5,31.5,96.52892562,,0.024844868,,,
1079,876,899.167,23.1667,97.4235042,,1.107127216,,,
1034,810,861.667,51.6667,94.00383211,,5.604918761,,,
1079,874,899.167,25.1667,97.20107611,,0.688523293,,,
1041,847,867.5,20.5,97.63688761,,1.601704223,,,
1074,857,895,38,95.75418994,,0.38082861,,,
1031,838,859.167,21.1667,97.53633461,,1.357298495,,,
1008,804,840,36,95.71428571,,0.431671806,,,
1142,909,951.667,42.6667,95.51660402,,0.730510462,,,
1043,844,869.167,25.1667,97.10446899,,0.537532269,,,
1247,1016,1039.17,23.1667,97.77033594,,1.957292975,,,
1107,893,922.5,29.5,96.80216802,,0.185644607,,,
1012,818,843.333,25.3333,96.99608577,,0.390353421,,,
1116,900,930,30,96.77419355,,0.162320738,,,
1130,925,941.667,16.6667,98.23005372,,3.454953993,,,
1062,838,885,47,94.68926554,,2.829250263,,,
1032,825,860,35,95.93023256,,0.194543196,,,
1111,894,925.833,31.8333,96.56169093,,0.036247538,,,
1089,883,907.5,24.5,97.30027548,,0.862989742,,,
1125,915,937.5,22.5,97.6,,1.509696146,,,
1018,816,848.333,32.3333,96.1886429,,0.033364737,,,
1069,874,890.833,16.8333,98.11042025,,3.024528556,,,
1073,854,894.167,40.1667,95.50788611,,0.745488846,,,
1060,844,883.333,39.3333,95.54720587,,0.6791362,,,
1132,903,943.333,40.3333,95.72441545,,0.418463592,,,
1107,897,922.5,25.5,97.23577236,,0.747307149,,,
1173,946,977.5,31.5,96.77749361,,0.164990752,,,
1135,920,945.833,25.8333,97.26875675,,0.805423102,,,
1148,936,956.667,20.6667,97.83968716,,2.156151847,,,
1021,827,850.833,23.8333,97.19886276,,0.684855043,,,
1107,894,922.5,28.5,96.91056911,,0.290807857,,,
1181,961,984.167,23.1667,97.64602959,,1.624927692,,,
1146,930,955,25,97.38219895,,1.021910486,,,
1040,832,866.667,34.6667,95.99996308,,0.13789339,,,
1044,840,870,30,96.55172414,,0.032551762,,,
1049,837,874.167,37.1667,95.74829523,,0.388138763,,,
1157,917,964.167,47.1667,95.10800515,,1.595921639,,,
1112,880,926.667,46.6667,94.96399462,,1.980517081,,,
1075,862,895.833,33.8333,96.22329162,,0.02190739,,,
1039,837,865.833,28.8333,96.6699121,,0.089167351,,,
1139,922,949.167,27.1667,97.1378061,,0.587526891,,,
1141,933,950.833,17.8333,98.12448663,,3.07365261,,,
1055,822,879.167,57.1667,93.49759488,,8.258198747,,,
1073,867,894.167,27.1667,96.96175323,,0.348631391,,,
1085,875,904.167,29.1667,96.77415787,,0.162291991,,,
1065,846,887.5,41.5,95.32394366,,1.09696173,,,
1020,820,850,30,96.47058824,,0.009857544,,,
1155,929,962.5,33.5,96.51948052,,0.021956557,,,
1200,936,1000,64,93.6,,7.680120706,,,
1121,891,934.167,43.1667,95.37909175,,0.98448331,,,
1124,902,936.667,34.6667,96.29889811,,0.005242478,,,
1110,884,925,41,95.56756757,,0.645990758,,,
1079,858,899.167,41.1667,95.42165137,,0.901838346,,,
1025,829,854.167,25.1667,97.05362066,,0.465557296,,,
1086,865,905,40,95.5801105,,0.625985687,,,
1150,924,958.333,34.3333,96.41742484,,0.002127218,,,
1095,873,912.5,39.5,95.67123288,,0.490098276,,,
1053,834,877.5,43.5,95.04273504,,1.765093003,,,
1074,868,895,27,96.98324022,,0.37446708,,,
1067,851,889.167,38.1667,95.7075555,,0.440560839,,,
1059,852,882.5,30.5,96.54390935,,0.029792927,,,
1128,903,940,37,96.06382979,,0.09453982,,,
1140,924,950,26,97.26315789,,0.795405028,,,
1074,861,895,34,96.20111732,,0.02896319,,,
1115,884,929.167,45.1667,95.13897932,,1.518621819,,,
1030,829,858.333,29.3333,96.58256178,,0.044630242,,,
1152,938,960,22,97.70833333,,1.787649925,,,
1118,904,931.667,27.6667,97.03037673,,0.434378094,,,
1066,855,888.333,33.3333,96.2476909,,0.015279969,,,
1023,815,852.5,37.5,95.60117302,,0.593100293,,,
1104,885,920,35,96.19565217,,0.030853237,,,
1108,883,923.333,40.3333,95.63180348,,0.546859648,,,
1076,862,896.667,34.6667,96.13379326,,0.05641091,,,
1134,901,945,44,95.34391534,,1.05552554,,,
1037,822,864.167,42.1667,95.12050333,,1.564499993,,,
1052,840,876.667,36.6667,95.81745406,,0.306748724,,,
1082,862,901.667,39.6667,95.60070403,,0.593822882,,,
1045,836,870.833,34.8333,96.00003675,,0.137838683,,,
1010,817,841.667,24.6667,97.06926849,,0.487155724,,,
1070,850,891.667,41.6667,95.32706717,,1.09042862,,,
1065,840,887.5,47.5,94.64788732,,2.970161834,,,
1121,884,934.167,50.1667,94.62976106,,3.032968573,,,
1055,862,879.167,17.1667,98.04735619,,2.809154063,,,
1094,881,911.667,30.6667,96.63616211,,0.07015031,,,
1024,835,853.333,18.3333,97.85160072,,2.191281142,,,
1136,918,946.667,28.6667,96.97179684,,0.360592769,,,
1097,881,914.167,33.1667,96.37188829,,3.42479E-07,,,
1080,850,900,50,94.44444444,,3.712784163,,,
1127,901,939.167,38.1667,95.93607953,,0.189419533,,,
1067,871,889.167,18.1667,97.95685175,,2.513964617,,,
1040,843,866.667,23.6667,97.26919336,,0.806206969,,,
1046,850,871.667,21.6667,97.51430305,,1.306448963,,,
1114,888,928.333,40.3333,95.65533058,,0.512616612,,,
1111,898,925.833,27.8333,96.99373429,,0.387420625,,,
1011,807,842.5,35.5,95.78635015,,0.342169921,,,
1159,940,965.833,25.8333,97.325314,,0.910136861,,,
1059,843,882.5,39.5,95.52407932,,0.717788082,,,
1058,828,881.667,53.6667,93.91300797,,6.043214787,,,
1142,911,951.667,40.6667,95.72676157,,0.415433749,,,
1146,912,955,43,95.4973822,,0.763737689,,,
1182,940,985,45,95.43147208,,0.883282287,,,
1103,887,919.167,32.1667,96.50041831,,0.016670746,,,
1045,843,870.833,27.8333,96.80386481,,0.187109655,,,
1037,824,864.167,40.1667,95.35194008,,1.039100913,,,
1028,826,856.667,30.6667,96.42019595,,0.002390513,,,
1070,874,891.667,17.6667,98.01865495,,2.713768204,,,
1096,874,913.333,39.3333,95.69346558,,0.459463661,,,
1116,907,930,23,97.52688172,,1.335362017,,,
1122,915,935,20,97.86096257,,2.219085417,,,
1141,918,950.833,32.8333,96.54692254,,0.030842198,,,
1040,847,866.667,19.6667,97.73073164,,1.848046042,,,
1150,926,958.333,32.3333,96.62612057,,0.064931956,,,
1015,825,845.833,20.8333,97.53698425,,1.358812616,,,
1077,865,897.5,32.5,96.37883008,,5.66559E-05,,,
1051,842,875.833,33.8333,96.13704896,,0.054874989,,,
1094,874,911.667,37.6667,95.86833789,,0.252973971,,,
1076,881,896.667,15.6667,98.25275158,,3.539848492,,,
1230,970,1025,55,94.63414634,,3.017713499,,,
1158,939,965,26,97.30569948,,0.873096655,,,
1021,807,850.833,43.8333,94.84822521,,2.319766168,,,
1113,914,927.5,13.5,98.54447439,,4.722673601,,,
1041,841,867.5,26.5,96.94524496,,0.329409289,,,
1007,822,839.167,17.1667,97.95428085,,2.505818659,,,
1187,935,989.167,54.1667,94.52397826,,3.412608967,,,
1073,859,894.167,35.1667,96.06706577,,0.092560334,,,
1013,811,844.167,33.1667,96.07103808,,0.090159066,,,
1117,884,930.833,46.8333,94.96870008,,1.967295152,,,
1106,892,921.667,29.6667,96.78115849,,0.167981464,,,
1056,856,880,24,97.27272727,,0.812565593,,,
1069,869,890.833,21.8333,97.54914782,,1.387318255,,,
1039,838,865.833,27.8333,96.78540781,,0.171482735,,,
1065,839,887.5,48.5,94.53521127,,3.371233107,,,
1102,888,918.333,30.3333,96.6969498,,0.106045792,,,
1092,884,910,26,97.14285714,,0.595295687,,,
1044,836,870,34,96.09195402,,0.07803589,,,
1037,831,864.167,33.1667,96.16196869,,0.043820881,,,
1100,875,916.667,41.6667,95.45451074,,0.840508169,,,
1081,877,900.833,23.8333,97.3543376,,0.96635688,,,
1031,825,859.167,34.1667,96.02324112,,0.121147124,,,
1044,839,870,31,96.43678161,,0.004287439,,,
1136,917,946.667,29.6667,96.86616308,,0.244886425,,,
1066,852,888.333,36.3333,95.9099797,,0.212819248,,,
1080,859,900,41,95.44444444,,0.859066912,,,
1099,879,915.833,36.8333,95.9781969,,0.154532462,,,
1050,847,875,28,96.8,,0.183781058,,,
1111,900,925.833,25.8333,97.20975597,,0.703003267,,,
1076,861,896.667,35.6667,96.02226914,,0.121824687,,,
1107,883,922.5,39.5,95.71815718,,0.426599552,,,
1015,820,845.833,25.8333,96.94585101,,0.330105339,,,
1057,847,880.833,33.8333,96.15897679,,0.045082451,,,
1054,841,878.333,37.3333,95.74956195,,0.386562015,,,
1141,919,950.833,31.8333,96.65209348,,0.078843254,,,
1109,903,924.167,21.1667,97.70961309,,1.791073708,,,
1125,905,937.5,32.5,96.53333333,,0.026253806,,,
1141,928,950.833,22.8333,97.59863194,,1.506336146,,,
1145,921,954.167,33.1667,96.52398375,,0.023311389,,,
1055,858,879.167,21.1667,97.59238006,,1.491029015,,,
1030,814,858.333,44.3333,94.83498829,,2.360263117,,,
1079,882,899.167,17.1667,98.09078847,,2.956630055,,,
1099,876,915.833,39.8333,95.65062626,,0.519375064,,,
1127,883,939.167,56.1667,94.01948748,,5.53103656,,,
1129,920,940.833,20.8333,97.78568566,,2.000478121,,,
1126,900,938.333,38.3333,95.91477652,,0.208416487,,,
1064,848,886.667,38.6667,95.63906179,,0.536177292,,,
1109,886,924.167,38.1667,95.87011871,,0.25118576,,,
1247,1020,1039.17,19.1667,98.15525852,,3.182497061,,,
1053,840,877.5,37.5,95.72649573,,0.41577651,,,
1142,917,951.667,34.6667,96.3572342,,0.000197933,,,
1007,811,839.167,28.1667,96.64345714,,0.074067839,,,
1041,824,867.5,43.5,94.98559078,,1.920198556,,,
1136,915,946.667,31.6667,96.65489554,,0.080424691,,,
1100,885,916.667,31.6667,96.54541944,,0.03031651,,,
1153,937,960.833,23.8333,97.51954814,,1.318466746,,,
1028,820,856.667,36.6667,95.71980711,,0.424446982,,,
1079,858,899.167,41.1667,95.42165137,,0.901838346,,,
1130,920,941.667,21.6667,97.69908046,,1.762992799,,,
1053,845,877.5,32.5,96.2962963,,0.005626016,,,
1059,848,882.5,34.5,96.09065156,,0.078765271,,,
1033,833,860.833,27.8333,96.76673641,,0.156367523,,,
1052,847,876.667,29.6667,96.61593285,,0.059843727,,,
1113,900,927.5,27.5,97.03504043,,0.440547285,,,
1019,823,849.167,26.1667,96.91850955,,0.299434933,,,
1086,870,905,35,96.13259669,,0.056980738,,,
1155,920,962.5,42.5,95.58441558,,0.619191915,,,
1119,897,932.5,35.5,96.19302949,,0.031781469,,,
1128,910,940,30,96.80851064,,0.191150458,,,
1154,932,961.667,29.6667,96.9150444,,0.295654631,,,
1028,804,856.667,52.6667,93.85210356,,6.346366174,,,
1180,963,983.333,20.3333,97.93223659,,2.436513445,,,
1017,824,847.5,23.5,97.22713864,,0.732454528,,,
1049,840,874.167,34.1667,96.09147909,,0.078301461,,,
1093,893,910.833,17.8333,98.04212188,,2.791635502,,,
1089,886,907.5,21.5,97.63085399,,1.586468531,,,
1140,914,950,36,96.21052632,,0.025849165,,,
1050,846,875,29,96.68571429,,0.098854413,,,
1098,889,915,26,97.15846995,,0.61963169,,,
1055,838,879.167,41.1667,95.31749941,,1.110502163,,,
1083,870,902.5,32.5,96.39889197,,0.000761147,,,
1180,939,983.333,44.3333,95.49155779,,0.773951751,,,
1110,889,925,36,96.10810811,,0.069271588,,,
1042,844,868.333,24.3333,97.19773405,,0.682988163,,,
1166,926,971.667,45.6667,95.30013883,,1.147392821,,,
1166,948,971.667,23.6667,97.564289,,1.42321543,,,
1063,856,885.833,29.8333,96.63220946,,0.068072143,,,
1041,837,867.5,30.5,96.48414986,,0.012734397,,,
1141,909,950.833,41.8333,95.60038408,,0.594316083,,,
1098,891,915,24,97.37704918,,1.011525238,,,
1144,929,953.333,24.3333,97.44758652,,1.158386065,,,
1077,870,897.5,27.5,96.93593315,,0.318807125,,,
1043,832,869.167,37.1667,95.72383673,,0.41921266,,,
1182,973,985,12,98.78172589,,5.810138163,,,
1061,857,884.167,27.1667,96.92739041,,0.309233134,,,
1027,809,855.833,46.8333,94.52778755,,3.398549482,,,
1056,865,880,15,98.29545455,,3.7023589,,,
1145,914,954.167,40.1667,95.79035955,,0.337495374,,,
1117,892,930.833,38.8333,95.82814533,,0.295020333,,,
1073,845,894.167,49.1667,94.50136272,,3.496676909,,,
1113,897,927.5,30.5,96.7115903,,0.115795397,,,
1030,833,858.333,25.3333,97.04858138,,0.458705907,,,
1189,955,990.833,35.8333,96.38354798,,0.000149938,,,
1061,849,884.167,35.1667,96.02258397,,0.121605011,,,
1123,893,935.833,42.8333,95.42300816,,0.899263227,,,
1029,830,857.5,27.5,96.79300292,,0.17783076,,,
1100,882,916.667,34.6667,96.21814683,,0.023456834,,,
1022,829,851.667,22.6667,97.33851376,,0.935496522,,,
1015,813,845.833,32.8333,96.11826448,,0.064028528,,,
1083,876,902.5,26.5,97.06371191,,0.479430004,,,
1065,858,887.5,29.5,96.67605634,,0.092874554,,,
1039,832,865.833,33.8333,96.09243353,,0.077768221,,,
1035,848,862.5,14.5,98.31884058,,3.792902352,,,
1066,868,888.333,20.3333,97.71110608,,1.795072114,,,
1031,839,859.167,20.1667,97.65272642,,1.642045802,,,
1102,881,918.333,37.3333,95.93469907,,0.190623054,,,
1090,871,908.333,37.3333,95.88994345,,0.231707088,,,
1066,861,888.333,27.3333,96.92311329,,0.304494521,,,
1050,835,875,40,95.42857143,,0.888742948,,,
1127,905,939.167,34.1667,96.36198887,,8.67543E-05,,,
1175,919,979.167,60.1667,93.8552872,,6.330335867,,,
1128,888,940,52,94.46808511,,3.622238617,,,
1116,892,930,38,95.91397849,,0.209145767,,,
1198,955,998.333,43.3333,95.65946433,,0.506714396,,,
1026,817,855,38,95.55555556,,0.665444007,,,
1021,806,850.833,44.8333,94.73069333,,2.691600311,,,
1120,901,933.333,32.3333,96.53574876,,0.027042386,,,
1143,925,952.5,27.5,97.11286089,,0.549908004,,,
1006,817,838.333,21.3333,97.45530714,,1.175064822,,,
1094,882,911.667,29.6667,96.74585128,,0.140286363,,,
1060,848,883.333,35.3333,96.00003623,,0.137839069,,,
1064,854,886.667,32.6667,96.31575326,,0.003085781,,,
1006,811,838.333,27.3333,96.73960109,,0.135643431,,,
1071,869,892.5,23.5,97.36694678,,0.991306395,,,
1030,819,858.333,39.3333,95.41751278,,0.909715911,,,
1062,852,885,33,96.27118644,,0.010023339,,,
1061,842,884.167,42.1667,95.23087833,,1.300568589,,,
1150,923,958.333,35.3333,96.31307698,,0.003390278,,,
1076,861,896.667,35.6667,96.02226914,,0.121824687,,,
1061,859,884.167,25.1667,97.15359203,,0.611976009,,,
1110,906,925,19,97.94594595,,2.479500187,,,
1045,838,870.833,32.8333,96.22970191,,0.02005089,,,
1067,869,889.167,20.1667,97.73192212,,1.851284212,,,
1095,862,912.5,50.5,94.46575342,,3.631119451,,,
1144,917,953.333,36.3333,96.18884482,,0.033291013,,,
1067,859,889.167,30.1667,96.607274,,0.055682279,,,
1032,845,860,15,98.25581395,,3.55138127,,,
1050,835,875,40,95.42857143,,0.888742948,,,
1162,937,968.333,31.3333,96.76423297,,0.154393903,,,
1027,820,855.833,35.8333,95.81308503,,0.311607381,,,
1038,840,865,25,97.10982659,,0.545416989,,,
1099,886,915.833,29.8333,96.74252839,,0.137808236,,,
1018,814,848.333,34.3333,95.95288643,,0.175072488,,,
1046,817,871.667,54.6667,93.72845364,,6.984653104,,,
1064,859,886.667,27.6667,96.87966283,,0.258429643,,,
1042,848,868.333,20.3333,97.65838682,,1.656584572,,,
1067,841,889.167,48.1667,94.58290737,,3.19835917,,,
1021,799,850.833,51.8333,93.90797019,,6.068008882,,,
1057,852,880.833,28.8333,96.72662128,,0.126251029,,,
1050,842,875,33,96.22857143,,0.020372321,,,
1009,800,840.833,40.8333,95.14374436,,1.506900391,,,
1179,946,982.5,36.5,96.28498728,,0.007450416,,,
1110,901,925,24,97.40540541,,1.06936764,,,
1111,892,925.833,33.8333,96.34566925,,0.000657093,,,
1079,879,899.167,20.1667,97.75714634,,1.920561559,,,
1136,919,946.667,27.6667,97.07743061,,0.498616098,,,
1108,882,923.333,41.3333,95.52350019,,0.718769725,,,
1015,803,845.833,42.8333,94.935998,,2.060100632,,,
1129,905,940.833,35.8333,96.19135383,,0.032381728,,,
1202,969,1001.67,32.6667,96.73844679,,0.134794514,,,
1073,866,894.167,28.1667,96.8499173,,0.229071579,,,
1123,904,935.833,31.8333,96.59843156,,0.05158735,,,
1047,849,872.5,23.5,97.30659026,,0.874762124,,,
1039,820,865.833,45.8333,94.70648497,,2.77161931,,,
1081,848,900.833,52.8333,94.13509496,,5.000626702,,,
1095,878,912.5,34.5,96.21917808,,0.023142012,,,
1079,855,899.167,44.1667,95.08800924,,1.646843066,,,
1092,853,910,57,93.73626374,,6.94343229,,,
1041,840,867.5,27.5,96.82997118,,0.210376437,,,
1002,809,835,26,96.88622754,,0.265147215,,,
1115,888,929.167,41.1667,95.56947244,,0.642932357,,,
1109,874,924.167,50.1667,94.57165209,,3.238743638,,,
1030,827,858.333,31.3333,96.34955198,,0.00047311,,,
1147,928,955.833,27.8333,97.08808966,,0.51378301,,,
1182,933,985,52,94.72081218,,2.724120169,,,
1024,809,853.333,44.3333,94.80472453,,2.454168312,,,
1198,963,998.333,35.3333,96.46080015,,0.008009728,,,
1047,840,872.5,32.5,96.27507163,,0.009260489,,,
1105,879,920.833,41.8333,95.45704813,,0.835862097,,,
1029,844,857.5,13.5,98.42565598,,4.220365865,,,
1101,891,917.5,26.5,97.11171662,,0.548212227,,,
1099,889,915.833,26.8333,97.07009902,,0.488315786,,,
1149,926,957.5,31.5,96.71018277,,0.114839449,,,
1117,901,930.833,29.8333,96.79502123,,0.179537082,,,
1040,830,866.667,36.6667,95.76919393,,0.362535411,,,
1047,837,872.5,35.5,95.93123209,,0.193662466,,,
